accuracy,loss,val_accuracy,val_loss,learning_rate
0.20462962985038757,2.060351848602295,0.3027777671813965,1.7342753410339355,0.0010000000474974513
0.3037036955356598,1.7122445106506348,0.3888888955116272,1.6715253591537476,0.0010000000474974513
0.38425925374031067,1.5697165727615356,0.42222222685813904,1.6173441410064697,0.0010000000474974513
0.39814814925193787,1.4902485609054565,0.4555555582046509,1.5627883672714233,0.0010000000474974513
0.41111111640930176,1.4550272226333618,0.48055556416511536,1.5048425197601318,0.0010000000474974513
0.4592592716217041,1.411279320716858,0.4861111044883728,1.4517790079116821,0.0010000000474974513
0.4861111044883728,1.3416006565093994,0.5083333253860474,1.4063944816589355,0.0010000000474974513
0.5083333253860474,1.3107638359069824,0.519444465637207,1.360869288444519,0.0010000000474974513
0.5231481194496155,1.2839069366455078,0.5249999761581421,1.3270665407180786,0.0010000000474974513
0.5314815044403076,1.246253490447998,0.5305555462837219,1.3023964166641235,0.0010000000474974513
0.5518518686294556,1.2272157669067383,0.5305555462837219,1.2885133028030396,0.0010000000474974513
0.5435185432434082,1.1856260299682617,0.5388888716697693,1.2658122777938843,0.0010000000474974513
0.5629629492759705,1.1652778387069702,0.5583333373069763,1.247408151626587,0.0010000000474974513
0.5759259462356567,1.1410856246948242,0.5555555820465088,1.224526047706604,0.0010000000474974513
0.5675926208496094,1.1368908882141113,0.5416666865348816,1.2162076234817505,0.0010000000474974513
0.5796296000480652,1.1009246110916138,0.550000011920929,1.2044126987457275,0.0010000000474974513
0.6027777791023254,1.0781188011169434,0.550000011920929,1.196156620979309,0.0010000000474974513
0.5888888835906982,1.0820156335830688,0.5583333373069763,1.1878091096878052,0.0010000000474974513
0.6111111044883728,1.0583468675613403,0.5694444179534912,1.1741563081741333,0.0010000000474974513
0.6175925731658936,1.0271530151367188,0.5611110925674438,1.1709519624710083,0.0010000000474974513
0.6231481432914734,1.0280697345733643,0.5583333373069763,1.1662416458129883,0.0010000000474974513
0.6314814686775208,0.9921968579292297,0.5638889074325562,1.1647841930389404,0.0010000000474974513
0.6287037134170532,1.0024023056030273,0.5694444179534912,1.1609032154083252,0.0010000000474974513
0.6231481432914734,0.9915193915367126,0.5611110925674438,1.1575883626937866,0.0010000000474974513
0.6333333253860474,0.9999364614486694,0.5638889074325562,1.165486454963684,0.0010000000474974513
0.6370370388031006,0.9736309051513672,0.5555555820465088,1.163811206817627,0.0010000000474974513
0.6435185074806213,0.9662793278694153,0.5583333373069763,1.163752794265747,0.0010000000474974513
0.6509259343147278,0.9388592839241028,0.5583333373069763,1.1486151218414307,0.0010000000474974513
0.6703703999519348,0.9069216251373291,0.5722222328186035,1.1476645469665527,0.0010000000474974513
0.6888889074325562,0.9059844017028809,0.5722222328186035,1.1470799446105957,0.0010000000474974513
0.6638888716697693,0.8938658833503723,0.5833333134651184,1.1532549858093262,0.0010000000474974513
0.6768518686294556,0.8839645981788635,0.5777778029441833,1.1440032720565796,0.0010000000474974513
0.6555555462837219,0.9217825531959534,0.5805555582046509,1.1381264925003052,0.0010000000474974513
0.6953703761100769,0.8534985780715942,0.5916666388511658,1.1393502950668335,0.0010000000474974513
0.6768518686294556,0.874763011932373,0.574999988079071,1.1356440782546997,0.0010000000474974513
0.6824073791503906,0.8584669232368469,0.5833333134651184,1.130935788154602,0.0010000000474974513
0.699999988079071,0.8526926040649414,0.5916666388511658,1.1235344409942627,0.0010000000474974513
0.6953703761100769,0.8303390741348267,0.5861111283302307,1.1444841623306274,0.0010000000474974513
0.6824073791503906,0.840313196182251,0.5861111283302307,1.1334354877471924,0.0010000000474974513
0.6944444179534912,0.8256832957267761,0.5888888835906982,1.1214524507522583,0.0010000000474974513
0.710185170173645,0.8023589849472046,0.5944444537162781,1.1226643323898315,0.0010000000474974513
0.7194444537162781,0.8177973031997681,0.5944444537162781,1.1285111904144287,0.0010000000474974513
0.6953703761100769,0.8051446080207825,0.5916666388511658,1.1183828115463257,0.0010000000474974513
0.7083333134651184,0.8049864768981934,0.5972222089767456,1.1283174753189087,0.0010000000474974513
0.7259259223937988,0.7814421653747559,0.5888888835906982,1.1472201347351074,0.0010000000474974513
0.699999988079071,0.7797096371650696,0.6083333492279053,1.1375725269317627,0.0010000000474974513
0.7379629611968994,0.7605619430541992,0.5888888835906982,1.1365330219268799,0.0010000000474974513
0.7064814567565918,0.7717489004135132,0.5861111283302307,1.1441493034362793,0.0010000000474974513
0.7277777791023254,0.7272037267684937,0.5861111283302307,1.1471409797668457,0.0005000000237487257
0.7287036776542664,0.7464342713356018,0.5944444537162781,1.1406371593475342,0.0005000000237487257
0.7444444298744202,0.7173559665679932,0.5888888835906982,1.1400988101959229,0.0005000000237487257
0.7388888597488403,0.7213433980941772,0.5972222089767456,1.1345911026000977,0.0005000000237487257
0.7175925970077515,0.7500075697898865,0.6000000238418579,1.1298490762710571,0.0005000000237487257
0.7416666746139526,0.7237085700035095,0.6027777791023254,1.1272860765457153,0.0002500000118743628
0.7333333492279053,0.7308216094970703,0.5944444537162781,1.1319522857666016,0.0002500000118743628
0.7388888597488403,0.6897405385971069,0.5972222089767456,1.1350973844528198,0.0002500000118743628
0.7537037134170532,0.7025658488273621,0.5944444537162781,1.1340796947479248,0.0002500000118743628
0.7388888597488403,0.7025651335716248,0.5944444537162781,1.1372047662734985,0.0002500000118743628
